"name","fonction_1","fonction_2","fonction_3","fonction_4","fonction_5","fonction_6","fonction_7","fonction_8","fonction_9","fonction_10","fonction_11","nom_simplifie"
"HESPERIS SIBIRICA EXTRACT","","","","","","","","","","","",""
"HETEROTHECA INULOIDES FLOWER EXTRACT","Agent masquant","","","","","","","","","","",""
"HETEROTHECA INULOIDES ROOT EXTRACT","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"HEVEA BRASILIENSIS LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXACARBOXYMETHYL DIPEPTIDE-12","Humectant","","","","","","","","","","",""
"HEXADECALACTONE","Agent parfumant","","","","","","","","","","",""
"HEXADECANE","Agent parfumant","","","","","","","","","","",""
"HEXADECANOLACTONE","Agent masquant","Agent parfumant","","","","","","","","","",""
"HEXADECENE","Solvant","","","","","","","","","","",""
"HEXADIMETHRINE CHLORIDE","Antistatique","","","","","","","","","","",""
"HEXAHYDRO-METHANOINDENYL PROPIONATE","Agent parfumant","","","","","","","","","","",""
"HEXAHYDRO-TETRAMETHYL-BENZOPYRAN","Agent parfumant","","","","","","","","","","",""
"HEXAMETHYLENEDIAMINE/MDI COPOLYMER","Agent filmogène","","","","","","","","","","",""
"HEXAMETHYLINDANOPYRAN","Agent masquant","Agent parfumant","","","","","","","","","",""
"HEXAMIDINE","Conservateur","","","","","","","","","","",""
"HEXAMIDINE DIISETHIONATE","Antipelliculaire","Antimicrobien","Conservateur","","","","","","","","",""
"HEXANAL","Agent masquant","","","","","","","","","","",""
"HEXANE","Solvant","Agent de contrôle de la viscosité","","","","","","","","","",""
"HEXANEDIOL","Solvant","","","","","","","","","","",""
"HEXANEDIOL DIMETHACRYLATE","Agent d'entretien des ongles","","","","","","","","","","",""
"HEXANEDIOL/ADIPATE/CITRATE CROSSPOLYMER","Solvant","","","","","","","","","","",""
"HEXANOYL DIPEPTIDE-3 NORLEUCINE ACETATE","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-1","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-10","Humectant","","","","","","","","","","",""
"HEXAPEPTIDE-11","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-12","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-15","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-17","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-18","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"HEXAPEPTIDE-19","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-2","Agent éclaircissant","Agent d'entretien de la peau","","","","","","","","","",""
"HEXAPEPTIDE-3","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-32","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-33","Antioxydant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","","",""
"HEXAPEPTIDE-38","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-40","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-42","","","","","","","","","","","",""
"HEXAPEPTIDE-46","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-47","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-48","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-48 HCL","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-5","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-6","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-61 DIMER","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-67 PALMITATE","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXAPEPTIDE-8","Agent d'entretien de la peau - Divers","","","","","","","","","","",""
"HEXAPEPTIDE-9","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXENYL ACETATE","Agent masquant","Agent parfumant","Agent arômatisant","","","","","","","","",""
"HEXETIDINE","Antimicrobien","Agent d'hygiène buccale","Conservateur","","","","","","","","",""
"HEXYL 3-GLYCERYL ASCORBATE","Antioxydant","Humectant","","","","","","","","","",""
"HEXYL ACETATE","Agent masquant","Agent parfumant","Agent arômatisant","","","","","","","","",""
"HEXYL ALCOHOL","Anti-moussant","Hydrotrope","Solvant","Tensioactif","Agent parfumant","","","","","","",""
"HEXYL BENZOATE","Agent parfumant","","","","","","","","","","",""
"HEXYL BUTYRATE","Agent parfumant","","","","","","","","","","",""
"HEXYL CINNAMAL","Agent parfumant","","","","","","","","","","",""
"HEXYL DIMETHICONE","Conditionneur capillaire","","","","","","","","","","",""
"HEXYL HEXANOATE","Agent parfumant","","","","","","","","","","",""
"HEXYL KETOGLUTARATE ESTERS","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXYL LAURATE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HEXYL METHACRYLATE","Agent parfumant","","","","","","","","","","",""
"HEXYL METHYL KETONE","Agent parfumant","","","","","","","","","","",""
"HEXYL NICOTINATE","Antistatique","Emollient","","","","","","","","","",""
"HEXYL OCTANOATE","Agent parfumant","","","","","","","","","","",""
"HEXYL PROPIONATE","Agent parfumant","","","","","","","","","","",""
"HEXYL SALICYLATE","Agent masquant","Agent parfumant","","","","","","","","","",""
"HEXYLDECANOL","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HEXYLDECYL ETHYLHEXANOATE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HEXYLDECYL ISOSTEARATE","Agent d'entretien de la peau","","","","","","","","","","",""
"HEXYLDECYL LAURATE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HEXYLDECYL MYRISTOYL METHYLAMINOPROPIONATE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HEXYLDECYL OLEATE","Emollient","Agent émulsifiant","Agent d'entretien de la peau","Tensioactif","","","","","","","",""
"HEXYLDECYL STEARATE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HEXYLDECYLOCTADECANOL","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HEXYLDODECYL SALICYLATE","Conditionneur capillaire","Agent d'entretien de la peau","Solvant","","","","","","","","",""
"HEXYLENE GLYCOL","Agent émulsifiant","Agent d'entretien de la peau","Solvant","Tensioactif","Agent parfumant","","","","","","",""
"HEXYLETHYLIDENEAMINO-BENZOATE","Agent parfumant","","","","","","","","","","",""
"HEXYLGLYCERIN","Humectant","","","","","","","","","","",""
"HEXYLOXY DIMETHYLTETRAHYDROFURAN","Tensioactif","","","","","","","","","","",""
"HEXYLOXYETHANOL","Solvant","","","","","","","","","","",""
"HEXYLRESORCINOL","Antimicrobien","","","","","","","","","","",""
"HIBISCUS ABELMOSCHUS EXTRACT","Agent masquant","","","","","","","","","","",""
"HIBISCUS ABELMOSCHUS FLOWER EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS ABELMOSCHUS FLOWER/SEED WATER","Agent masquant","Agent d'entretien de la peau","Agent parfumant","Agent arômatisant","","","","","","","",""
"HIBISCUS ABELMOSCHUS SEED EXTRACT","Agent masquant","Agent d'entretien de la peau","Agent parfumant","","","","","","","","",""
"HIBISCUS ABELMOSCHUS SEED OIL","Agent masquant","Agent parfumant","","","","","","","","","",""
"HIBISCUS ESCULENTUS FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS ESCULENTUS SEED EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS MILITARIS FLOWER EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS MUTABILIS FLOWER EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS ROSA-SINENSIS CALLUS EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS ROSA-SINENSIS FLOWER EXTRACT","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"HIBISCUS ROSA-SINENSIS FLOWER POWDER","Agent d'entretien de la peau","Tonifiant","","","","","","","","","",""
"HIBISCUS ROSA-SINENSIS FLOWER/LEAF EXTRACT","Agent d'entretien de la peau","Tonifiant","","","","","","","","","",""
"HIBISCUS ROSA-SINENSIS LEAF CELL EXTRACT","","","","","","","","","","","",""
"HIBISCUS ROSA-SINENSIS LEAF EXTRACT","Agent éclaircissant","Conditionneur capillaire","","","","","","","","","",""
"HIBISCUS ROSA-SINENSIS OIL","","","","","","","","","","","",""
"HIBISCUS SABDARIFFA FLOWER","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS SABDARIFFA FLOWER EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS SABDARIFFA FLOWER POWDER","Agent Abrasif","","","","","","","","","","",""
"HIBISCUS SABDARIFFA LEAF","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS SABDARIFFA LEAF EXTRACT","Antioxydant","Agent d'entretien de la peau","","","","","","","","","",""
"HIBISCUS SABDARIFFA SEED OIL","Emollient","","","","","","","","","","",""
"HIBISCUS SYRIACUS BARK EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIBISCUS SYRIACUS CALLUS EXTRACT","Antioxydant","Agent de protection de la peau","","","","","","","","","",""
"HIBISCUS SYRIACUS SEED EXTRACT","Emollient","","","","","","","","","","",""
"HIERACIUM PILOSELLA EXTRACT","Agent masquant","Agent d'entretien de la peau","","","","","","","","","",""
"HIERACIUM UMBELLATUM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIEROCHLOE ODORATA","Agent d'entretien de la peau","","","","","","","","","","",""
"HIEROCHLOE ODORATA EXTRACT","Agent masquant","Agent d'entretien de la peau","","","","","","","","","",""
"HIMANTHALIA ELONGATA EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"HIMANTHALIA ELONGATA POWDER","Agent Absorbant","Agent fixant","Agent de contrôle de la viscosité","","","","","","","","",""
"HINOKITIOL","Antistatique","Conditionneur capillaire","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES CALLUS CULTURE EXTRACT","Antioxydant","","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES EXTRACT","Agent masquant","Agent d'entretien de la peau","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES FRUIT JUICE","Agent d'entretien de la peau","","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES FRUIT OIL","Agent de protection de la peau","","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES FRUIT WATER","Solvant","","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES HUSK POWDER","Agent Abrasif","Agent d'entretien de la peau","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES KERNEL EXTRACT","Agent masquant","Agent d'entretien de la peau","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES LEAF POWDER","Antimicrobien","Emollient","Humectant","Agent d'entretien de la peau","","","","","","","",""
"HIPPOPHAE RHAMNOIDES OIL","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES SEED OIL","Agent de protection de la peau","","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES SEED POWDER","Agent Abrasif","Agent d'entretien de la peau","","","","","","","","","",""
"HIPPOPHAE RHAMNOIDES WATER","Agent masquant","Agent d'entretien de la peau","Agent parfumant","Agent arômatisant","","","","","","","",""
"HIPPOPHAE RHAMNOIDESAMIDOPROPYL BETAINE","Agent nettoyant","Tensioactif","","","","","","","","","",""
"HIRUDINEA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HISTIDINE","Antistatique","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"HISTIDINE HCL","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"HISTIDINE HYDROCHLORIDE","","","","","","","","","","","",""
"HIZIKIA FUSIFORME EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HOLARRHENA ANTIDYSENTERICA SEED EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HOMARINE HCL","Agent d'entretien de la peau","","","","","","","","","","",""
"HOMOGERANYL NITRILE","Agent parfumant","","","","","","","","","","",""
"HOMOLINALYL ACETATE","Agent parfumant","","","","","","","","","","",""
"HOMOSALATE","Agent masquant","Absorbant UV","Filtre UV","","","","","","","","",""
"HONEY COCOATES","Anti-séborrhée","Agent filmogène","Agent d'entretien de la peau","","","","","","","","",""
"HONEY POWDER","Agent Abrasif","Agent fixant","Agent de foisonnement","Conditionneur capillaire","Agent d'entretien des ongles","Agent d'entretien de la peau","Agent arômatisant","","","","",""
"HONEYCOMB EXTRACT","Antimicrobien","Agent d'entretien de la peau","","","","","","","","","",""
"HONOKIOL","Antioxydant","Agent éclaircissant","Agent d'entretien de la peau","","","","","","","","",""
"HOPLOSTETHUS OIL","Emollient","","","","","","","","","","",""
"HORDEUM DISTICHON EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"HORDEUM VULGARE CERA","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HORDEUM VULGARE EXTRACT","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HORDEUM VULGARE FLOUR","Agent Absorbant","Agent de foisonnement","","","","","","","","","",""
"HORDEUM VULGARE JUICE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HORDEUM VULGARE LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HORDEUM VULGARE LEAF JUICE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HORDEUM VULGARE LEAF POWDER","Humectant","Agent d'entretien de la peau","","","","","","","","","",""
"HORDEUM VULGARE POWDER","Agent Abrasif","","","","","","","","","","",""
"HORDEUM VULGARE ROOT EXTRACT","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"HORDEUM VULGARE SEED EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HORDEUM VULGARE SEED FLOUR","Agent Abrasif","","","","","","","","","","",""
"HORDEUM VULGARE SEED WATER","","","","","","","","","","","",""
"HORDEUM VULGARE SPROUT EXTRACT","Antioxydant","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"HORDEUM VULGARE STEM WATER","Agent d'entretien de la peau","","","","","","","","","","",""
"HORSE FAT","Agent d'entretien de la peau - Occlusif","","","","","","","","","","",""
"HORSE TISSUE EXTRACT","Non classé","","","","","","","","","","",""
"HORSERADISH PEROXIDASE","Agent d'entretien de la peau","","","","","","","","","","",""
"HOTTONIA PALUSTRIS FLOWER EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HOUTTUYNIA CORDATA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HOUTTUYNIA CORDATA FLOWER/LEAF/STEM WATER","Antimicrobien","Antioxydant","Agent d'entretien de la peau","","","","","","","","",""
"HOUTTUYNIA CORDATA LEAF EXTRACT","Antioxydant","Anti-séborrhée","Emollient","Conditionneur capillaire","Humectant","Agent de protection de la peau","Agent d'entretien de la peau - Humectant","Agent d'entretien de la peau - Divers","","","",""
"HOUTTUYNIA CORDATA POWDER","Agent d'entretien de la peau","","","","","","","","","","",""
"HOUTTUYNIA CORDATA WATER","Agent masquant","","","","","","","","","","",""
"HOVENIA DULCIS FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HOYA LACUNOSA FLOWER EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HUMAN UMBILICAL MESENCHYMAL STEM CELL CONDITIONED MEDIA","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","","",""
"HUMIC ACIDS","Agent d'entretien de la peau","","","","","","","","","","",""
"HUMULUS JAPONICUS EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"HUMULUS JAPONICUS FLOWER/LEAF/STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HUMULUS LUPULUS CONE EXTRACT","","","","","","","","","","","",""
"HUMULUS LUPULUS CONE OIL","Agent masquant","","","","","","","","","","",""
"HUMULUS LUPULUS EXTRACT","","","","","","","","","","","",""
"HUMULUS LUPULUS FLOWER EXTRACT","Antimicrobien","Anti-transpirant","Conditionneur capillaire","Agent masquant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","",""
"HUMULUS LUPULUS OIL","","","","","","","","","","","",""
"HUMULUS LUPULUS STROBILE","","","","","","","","","","","",""
"HUMUS EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HYACINTHUS ORIENTALIS EXTRACT","Agent d'entretien de la peau","Tonifiant","","","","","","","","","",""
"HYACINTHUS ORIENTALIS FLOWER EXTRACT","Agent d'entretien de la peau","Agent parfumant","","","","","","","","","",""
"HYACINTHUS ORIENTALIS LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HYALURONIC ACID","Antistatique","Humectant","Hydratant","Agent d'entretien de la peau","","","","","","","",""
"HYALURONIC ACID/POLYGLUTAMIC ACID CROSSPOLYMER","Antioxydant","Anti-séborrhée","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","",""
"HYALURONIDASE","Agent d'entretien de la peau","","","","","","","","","","",""
"HYDRANGEA ARBORESCENS ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HYDRANGEA MACROPHYLLA EXTRACT","Agent masquant","Agent d'entretien de la peau","","","","","","","","","",""
"HYDRANGEA MACROPHYLLA LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HYDRANGEA PANICULATA FLOWER/FRUIT EXTRACT","Emollient","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"HYDRANGEA SERRATA LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"HYDRASTIS CANADENSIS EXTRACT","Agent masquant","Agent d'entretien de la peau","","","","","","","","","",""
